Price,Location,Square_Feet,Bedrooms,Bathrooms,Year_Built,Lot_Size,Neighborhood,City
518154,Northwest,2573,4,2,2002,6434,Capitol Hill,San Jose
306577,Southwest,2401,4,3,1996,5691,Hawthorne,Seattle
417342,Southwest,3122,3,2,1992,6119,Hawthorne,San Jose
312215,Southwest,1793,5,2,2006,5570,Greenwood,Portland
352890,Central,2529,4,3,1981,6132,Greenwood,Portland
333019,Central,1675,5,2,2016,5074,Brighton,Seattle
351369,Northeast,2262,3,2,2009,4846,Capitol Hill,San Francisco
356870,Central,2590,2,3,1983,3719,Hawthorne,Seattle
356138,Central,1371,3,3,2009,5935,Capitol Hill,San Jose
466666,Northwest,2118,3,2,1982,5156,Hawthorne,Seattle
311610,Northeast,1974,4,2,1993,5874,Greenwood,Portland
417643,Northeast,1919,5,2,1990,5182,Brighton,Portland
497436,Central,2354,4,2,2019,6740,Brighton,San Jose
358944,Northwest,2648,5,3,2002,5335,Greenwood,San Jose
342566,Northwest,2146,3,3,2020,4878,Greenwood,San Jose
381558,Northeast,2282,4,3,2011,5101,Greenwood,Seattle
494378,Northwest,2245,4,1,1982,6001,Capitol Hill,Seattle
415528,Southwest,2200,4,2,2021,8419,Greenwood,San Francisco
357502,Central,1764,4,2,1980,6871,Capitol Hill,San Jose
438710,Southwest,2643,4,2,1988,4292,Greenwood,San Francisco
311816,Northeast,2318,4,2,1988,5736,Brighton,San Francisco
454508,Northeast,2357,3,2,1991,4716,Capitol Hill,Portland
432688,Northwest,1877,4,1,1980,5106,Brighton,San Francisco
375375,Northwest,2016,5,3,1995,5194,Greenwood,Portland
332913,Northeast,2129,3,3,2009,5413,Greenwood,San Jose
329065,Northeast,1586,4,2,1987,6378,Hawthorne,Portland
442785,Southwest,1524,4,1,1989,5238,Capitol Hill,San Jose
498318,Southwest,1959,4,3,2012,5667,Capitol Hill,Seattle
349015,Northwest,2409,4,4,2017,5491,Capitol Hill,San Francisco
436670,Southwest,1938,5,2,2020,4801,Capitol Hill,San Jose
233037,Northwest,1792,3,3,2001,4959,Brighton,Seattle
353230,Northwest,1874,2,3,1995,4890,Capitol Hill,Seattle
397515,Central,2017,4,2,1998,6163,Brighton,San Jose
327225,Northwest,2058,4,2,1990,5128,Greenwood,Portland
325079,Southwest,3066,4,2,1990,7268,Brighton,San Jose
346577,Northeast,2621,3,2,1993,4717,Capitol Hill,San Francisco
423375,Northeast,2609,2,2,2018,4714,Brighton,Seattle
385013,Southwest,2667,5,4,2005,4432,Capitol Hill,Portland
220941,Northeast,1800,3,3,1999,5392,Brighton,San Jose
230343,Northwest,1711,4,2,1999,4960,Hawthorne,San Jose
351450,Northeast,1757,4,2,1984,5147,Capitol Hill,Seattle
436614,Southwest,2733,4,3,1980,6524,Brighton,San Jose
180199,Northeast,1981,3,2,1990,5333,Capitol Hill,San Francisco
360021,Northwest,1699,4,2,1989,5124,Greenwood,Portland
357900,Northwest,2027,5,4,2007,5785,Brighton,San Francisco
511067,Southwest,2104,3,2,2013,5686,Brighton,Seattle
369198,Southwest,2307,3,2,1992,6253,Hawthorne,Portland
430639,Southwest,2300,3,2,2004,6336,Capitol Hill,Seattle
411300,Central,1868,2,2,2002,5952,Brighton,Seattle
229554,Central,2474,5,2,2015,6437,Hawthorne,San Francisco
461456,Northwest,1944,5,2,1991,4820,Hawthorne,Portland
417231,Central,2137,5,3,1981,5380,Hawthorne,Seattle
440661,Central,2474,4,1,1999,5623,Capitol Hill,San Francisco
714099,Northeast,1943,4,2,1995,5587,Capitol Hill,San Francisco
233270,Central,1972,3,2,1993,8580,Brighton,Portland
537975,Northeast,2436,4,1,1981,6597,Capitol Hill,San Jose
377004,Southwest,1856,4,3,1995,6560,Capitol Hill,San Jose
422986,Northeast,2046,5,2,1983,5212,Greenwood,Seattle
396359,Northeast,2422,4,3,2022,5433,Capitol Hill,San Jose
366061,Southwest,3021,5,2,1992,6265,Greenwood,Portland
354413,Southwest,2442,5,2,2017,7002,Brighton,San Jose
426360,Northwest,2389,5,3,1980,4645,Hawthorne,Portland
278626,Northwest,2412,2,2,1988,5027,Greenwood,Seattle
460046,Northwest,1770,4,3,2000,5301,Brighton,San Jose
366704,Northwest,2246,4,2,1997,5759,Greenwood,Portland
309594,Northeast,2188,3,2,2022,6272,Capitol Hill,Portland
363998,Northeast,2328,2,3,2011,6216,Brighton,Portland
500571,Northwest,2246,4,3,2013,5954,Hawthorne,San Francisco
357173,Central,2351,3,3,1999,4739,Greenwood,Seattle
428676,Northwest,2075,3,3,2022,5328,Capitol Hill,Portland
341523,Central,2223,4,4,1981,4162,Brighton,San Francisco
460633,Southwest,1708,5,2,1983,6478,Capitol Hill,San Francisco
454840,Northeast,2072,4,2,2017,5533,Brighton,Portland
547888,Northeast,2756,3,1,1986,4335,Greenwood,Seattle
385954,Central,2327,3,2,2001,7853,Brighton,San Jose
453492,Northwest,2191,3,2,1999,2952,Greenwood,San Francisco
407845,Northeast,2958,3,3,2014,5437,Brighton,Portland
503669,Central,1655,3,2,1983,6814,Capitol Hill,Seattle
342493,Southwest,1756,5,3,1999,5014,Capitol Hill,Seattle
459600,Southwest,2885,4,1,2014,5665,Greenwood,Portland
384424,Northeast,2218,3,2,2012,5978,Hawthorne,San Francisco
394864,Northwest,2102,3,4,2000,3212,Greenwood,San Jose
407340,Central,1720,4,2,1993,4410,Capitol Hill,Seattle
420179,Northeast,2379,4,1,2010,5439,Brighton,San Jose
390701,Southwest,2417,2,2,2001,5417,Hawthorne,Seattle
417177,Northwest,1762,5,3,2009,4153,Capitol Hill,Seattle
526249,Central,2143,3,2,2008,5480,Hawthorne,Seattle
478835,Northeast,2065,2,2,2015,6035,Greenwood,San Francisco
469532,Central,2302,2,3,2021,6789,Capitol Hill,San Francisco
363556,Northwest,1752,4,2,2008,5708,Greenwood,Portland
328860,Northwest,2700,3,3,1986,4591,Capitol Hill,San Jose
476424,Southwest,2566,2,2,2011,6072,Capitol Hill,San Jose
470083,Northwest,2054,3,2,1992,6189,Greenwood,Portland
517813,Northeast,2113,4,3,1992,5336,Capitol Hill,San Francisco
351681,Central,2145,3,3,1993,5123,Hawthorne,San Jose
381636,Northwest,1888,3,3,1985,5041,Hawthorne,Portland
268841,Northwest,2022,3,3,1995,6126,Greenwood,Seattle
368602,Northeast,2091,3,2,2020,5358,Brighton,San Jose
479725,Central,2845,4,2,2000,5833,Hawthorne,San Francisco
362680,Central,2578,2,2,1995,4754,Capitol Hill,San Jose
451238,Southwest,2573,2,3,1984,5573,Greenwood,Seattle
384759,Southwest,2347,4,3,2003,4398,Brighton,San Francisco
425924,Central,1753,3,4,2022,4915,Greenwood,San Francisco
308184,Northeast,2183,2,1,1980,5546,Hawthorne,Portland
406816,Northeast,2588,3,2,1989,4756,Capitol Hill,San Francisco
160709,Southwest,1696,5,3,2022,5103,Hawthorne,Portland
385048,Northwest,2454,4,3,2014,6259,Greenwood,San Francisco
269562,Northeast,3129,4,3,2010,5202,Capitol Hill,Seattle
496479,Northwest,2624,5,3,1994,5135,Brighton,Seattle
462192,Northeast,2765,5,2,1990,4611,Hawthorne,Seattle
437333,Central,2287,4,2,1988,4978,Greenwood,Seattle
521680,Southwest,2587,4,2,1981,5493,Capitol Hill,Seattle
324086,Northwest,1912,3,1,2009,6133,Greenwood,San Jose
539789,Northwest,2518,3,2,1995,3964,Brighton,Seattle
474575,Central,2461,4,1,1980,6303,Brighton,San Francisco
381075,Northeast,2315,5,2,1985,5118,Hawthorne,Portland
490849,Northwest,2726,3,3,1990,5405,Brighton,San Jose
311496,Northeast,1984,4,3,2012,6204,Brighton,San Francisco
334038,Central,2125,3,3,1996,7724,Hawthorne,Seattle
351312,Southwest,2238,3,2,2013,6044,Greenwood,Seattle
357681,Northwest,1788,3,2,2019,5008,Hawthorne,San Francisco
315475,Northeast,2290,4,2,2004,5685,Hawthorne,San Jose
497846,Northwest,1512,3,4,2001,5921,Capitol Hill,Portland
379291,Northeast,2618,4,2,2005,4097,Brighton,Portland
428200,Northeast,2218,5,2,2006,4416,Brighton,Portland
354371,Northeast,1991,5,3,2017,5902,Greenwood,Portland
254351,Central,1866,3,2,1988,6029,Brighton,Seattle
421604,Southwest,2106,5,3,2016,5878,Greenwood,San Jose
247019,Northwest,2475,3,2,1984,6151,Capitol Hill,Seattle
394509,Southwest,2419,3,2,1997,5129,Greenwood,San Jose
290534,Northeast,1917,4,2,2001,6580,Greenwood,Portland
558982,Northeast,1861,3,3,1991,7321,Capitol Hill,San Francisco
472909,Southwest,2462,2,3,2001,4855,Hawthorne,San Francisco
408460,Southwest,1911,3,2,1985,4240,Capitol Hill,Seattle
501096,Northwest,2223,4,2,2015,5426,Brighton,San Francisco
332294,Northeast,2249,3,2,2006,6378,Brighton,Seattle
443478,Southwest,2324,4,4,1994,6161,Capitol Hill,Seattle
415984,Central,2543,4,3,1996,5643,Greenwood,San Jose
421121,Northeast,1694,4,3,1982,3188,Capitol Hill,Portland
501788,Northeast,1435,5,2,1989,4806,Brighton,Portland
458599,Northwest,1973,3,2,2004,6604,Capitol Hill,Portland
423097,Central,2920,3,2,2000,3754,Greenwood,Portland
267609,Northwest,3008,3,3,2019,5520,Brighton,San Jose
323196,Central,2932,3,3,1988,4926,Hawthorne,Portland
390183,Northwest,2122,4,2,2003,6153,Capitol Hill,Portland
407469,Central,1487,2,2,2011,3832,Capitol Hill,San Francisco
309583,Central,1262,3,2,1982,5198,Capitol Hill,Portland
592934,Central,1954,4,2,2012,5656,Capitol Hill,Portland
521311,Southwest,2120,4,4,2022,5148,Brighton,Seattle
448169,Northeast,2720,4,2,1991,6102,Greenwood,Seattle
405762,Central,2547,4,3,2008,3958,Hawthorne,Portland
383023,Southwest,2290,4,3,2000,4377,Capitol Hill,Seattle
323846,Southwest,1844,4,3,2018,5173,Brighton,San Francisco
406198,Northwest,1815,3,4,2013,5836,Capitol Hill,San Francisco
420620,Northeast,2301,5,3,2012,6012,Hawthorne,San Francisco
300659,Northeast,2478,4,3,2011,5672,Capitol Hill,San Jose
426734,Northwest,2356,3,2,1999,4580,Greenwood,San Francisco
387579,Northeast,1786,3,3,1982,4902,Capitol Hill,Portland
247375,Northwest,2460,4,3,1983,6605,Capitol Hill,San Francisco
331169,Southwest,2370,5,2,1996,7521,Capitol Hill,San Francisco
366911,Southwest,1771,3,3,1996,6108,Greenwood,San Francisco
551015,Central,1886,2,3,1998,5844,Brighton,San Francisco
444524,Northwest,2475,5,3,1983,4346,Greenwood,Seattle
293161,Southwest,2106,5,2,2008,5696,Brighton,San Francisco
438882,Southwest,2835,3,3,1996,3814,Greenwood,San Francisco
276215,Northwest,2400,3,2,2001,6813,Greenwood,Seattle
486615,Southwest,2005,4,3,1981,6060,Capitol Hill,Seattle
362310,Northeast,2195,3,2,2021,5442,Greenwood,San Jose
392509,Southwest,2225,5,2,1991,4341,Brighton,Portland
506063,Northwest,1908,3,2,1990,5681,Brighton,San Jose
297026,Northeast,1834,2,2,2019,3997,Brighton,Seattle
288230,Northeast,2480,3,2,2008,5185,Brighton,Seattle
353312,Southwest,2538,3,1,1999,5915,Greenwood,Seattle
483070,Central,2441,3,3,1984,4787,Capitol Hill,San Jose
278452,Northeast,2806,2,3,2004,5459,Hawthorne,San Francisco
173427,Northwest,1983,4,1,2013,7830,Brighton,Portland
363907,Central,2869,3,1,1991,3711,Greenwood,Portland
444139,Central,1839,5,2,2007,4727,Capitol Hill,San Francisco
496020,Northeast,1794,3,3,2013,5241,Greenwood,Portland
362947,Southwest,1496,4,2,1985,4969,Brighton,San Francisco
367085,Central,2021,3,2,1998,5952,Brighton,San Jose
492312,Southwest,1998,3,2,1991,6040,Capitol Hill,Seattle
250420,Northeast,2410,4,2,2004,5545,Greenwood,San Francisco
368918,Northwest,2297,4,2,1992,5636,Brighton,San Francisco
415233,Central,1722,4,2,1996,3702,Brighton,Seattle
435937,Northwest,2042,4,3,1991,5972,Hawthorne,Seattle
359215,Southwest,2051,4,3,1982,5693,Hawthorne,Portland
402755,Southwest,1489,3,1,2003,4806,Brighton,San Francisco
200933,Northwest,1807,5,3,1987,7118,Hawthorne,Seattle
347340,Northeast,1891,4,2,2015,5426,Hawthorne,Portland
436280,Northeast,2773,5,4,2005,5725,Brighton,San Jose
321416,Central,2276,4,2,1987,5459,Greenwood,San Francisco
404718,Central,2464,2,3,2011,3849,Greenwood,San Jose
435749,Northeast,1600,3,3,2011,4487,Greenwood,Seattle
372596,Northeast,2677,4,2,1980,5223,Capitol Hill,Seattle
413637,Northwest,2720,4,4,1982,6482,Greenwood,San Francisco
322981,Southwest,1400,4,2,1980,5042,Capitol Hill,San Jose
383471,Southwest,1917,4,3,1994,5705,Capitol Hill,Seattle
448817,Central,2398,3,2,1999,5954,Hawthorne,San Francisco
412557,Northeast,2457,3,2,1982,4700,Capitol Hill,San Francisco
353077,Northwest,1928,2,2,1994,4564,Capitol Hill,San Francisco
417937,Central,2077,4,2,2016,4820,Capitol Hill,Seattle
457168,Northwest,1961,4,2,2000,4757,Capitol Hill,Seattle
236004,Northeast,2244,3,2,2021,4412,Hawthorne,San Francisco
492725,Northeast,2678,4,3,2018,6362,Brighton,Portland
373099,Northeast,1891,2,2,2002,6085,Capitol Hill,San Francisco
434039,Southwest,2600,2,1,2019,4417,Brighton,San Francisco
495779,Northeast,1887,4,3,2014,5667,Greenwood,San Francisco
290266,Central,1860,3,2,1997,5177,Greenwood,Portland
343244,Southwest,2527,4,2,1996,5380,Brighton,San Jose
376916,Northwest,2568,4,1,2010,5533,Brighton,Seattle
337299,Central,2540,5,2,2005,4020,Greenwood,Seattle
538794,Central,1673,3,2,2001,3508,Hawthorne,San Jose
331458,Northwest,2013,3,4,2015,5520,Hawthorne,San Francisco
355556,Southwest,2529,4,2,2014,5111,Capitol Hill,San Francisco
416351,Central,2216,4,1,1990,5277,Hawthorne,Seattle
303828,Central,1770,4,2,2006,4850,Hawthorne,San Francisco
368345,Central,2383,3,1,2013,5487,Capitol Hill,San Jose
425396,Southwest,1914,3,2,1997,3822,Capitol Hill,Seattle
373371,Southwest,2917,4,2,2006,5526,Hawthorne,Portland
392529,Southwest,2817,4,2,1983,2941,Brighton,San Francisco
357653,Central,2441,3,2,1996,4761,Capitol Hill,San Jose
278842,Northeast,2744,3,3,1985,5014,Brighton,Seattle
425727,Northwest,2225,4,2,2021,3656,Greenwood,Seattle
540394,Northeast,2506,3,2,1990,6763,Capitol Hill,Portland
401472,Southwest,2791,3,3,1984,5401,Brighton,San Francisco
418021,Central,2298,3,2,1997,4741,Capitol Hill,Portland
455417,Central,2097,3,3,2004,7381,Capitol Hill,San Jose
298453,Northeast,1518,4,3,1989,5720,Capitol Hill,Seattle
536201,Northeast,2166,3,2,2020,5848,Capitol Hill,Seattle
416186,Northwest,2529,2,2,1995,5258,Brighton,Portland
530548,Central,2578,2,4,1989,4942,Brighton,Portland
341357,Northeast,2401,3,3,1989,5688,Brighton,Portland
545444,Northwest,1983,4,4,2015,2644,Greenwood,San Francisco
462012,Southwest,1409,2,2,2000,3608,Capitol Hill,Seattle
444243,Northeast,2001,4,2,1993,3975,Capitol Hill,San Francisco
418721,Southwest,2078,3,4,1987,3086,Brighton,San Jose
380117,Northwest,2074,3,2,1980,5945,Brighton,San Francisco
496042,Southwest,2447,3,4,1995,4709,Capitol Hill,Portland
411228,Central,2994,2,1,2005,6636,Capitol Hill,San Jose
242634,Central,2249,4,4,2021,5208,Greenwood,San Jose
310625,Southwest,2113,3,2,1985,4540,Capitol Hill,San Francisco
385132,Central,2096,4,1,2018,5266,Brighton,San Francisco
424799,Northwest,2249,2,3,1981,6445,Greenwood,Portland
395472,Central,1868,3,2,1988,5083,Hawthorne,Portland
497517,Southwest,2248,3,1,1984,6580,Hawthorne,San Jose
243911,Southwest,2380,4,2,2019,6430,Capitol Hill,Portland
411487,Southwest,2283,3,3,1984,4760,Brighton,Seattle
254561,Northeast,2383,3,4,1987,4843,Capitol Hill,Seattle
460776,Southwest,2373,3,2,1984,4788,Brighton,San Jose
392443,Northwest,1491,2,2,1984,4127,Brighton,San Francisco
433568,Central,2454,5,2,1996,3844,Brighton,San Francisco
330889,Central,1931,4,3,1988,4833,Hawthorne,Seattle
502357,Northeast,1761,4,2,2013,2894,Capitol Hill,San Francisco
483337,Northeast,1758,4,2,2012,4192,Capitol Hill,Portland
446683,Northwest,2373,4,2,2001,5802,Hawthorne,Seattle
389638,Southwest,2110,2,2,2000,3926,Brighton,San Jose
446388,Northeast,1527,4,3,2022,6597,Greenwood,San Francisco
343448,Central,2391,3,2,1994,5905,Greenwood,San Jose
468444,Northeast,1624,3,1,1980,7160,Hawthorne,San Jose
531958,Northeast,2255,4,2,1986,7371,Greenwood,San Francisco
485648,Southwest,2295,4,3,2002,6047,Brighton,San Francisco
341631,Northeast,2554,4,2,1985,4714,Brighton,Seattle
428913,Northwest,2912,4,1,1999,3645,Capitol Hill,Seattle
296548,Central,1654,3,2,2005,3829,Brighton,San Jose
445791,Southwest,2179,3,3,2021,7265,Brighton,San Jose
436048,Central,2089,2,2,1991,3808,Brighton,Seattle
250414,Northwest,2373,4,2,1992,5085,Greenwood,San Jose
307057,Northwest,2286,5,2,1992,6504,Greenwood,Portland
377348,Northeast,2058,3,2,1981,4426,Hawthorne,San Francisco
375931,Northeast,2023,2,4,2011,6620,Hawthorne,San Francisco
303241,Northeast,1753,3,2,2010,5237,Greenwood,Portland
431118,Central,2595,5,4,1990,5520,Capitol Hill,Seattle
420117,Northwest,2383,4,2,2016,5014,Capitol Hill,Seattle
384458,Southwest,2567,2,2,1983,4383,Greenwood,San Jose
339536,Northeast,2075,5,2,2013,5996,Hawthorne,San Jose
483896,Central,1937,4,4,1995,5872,Capitol Hill,Seattle
532432,Northeast,1768,3,2,2010,6040,Brighton,San Jose
361315,Northwest,2343,5,3,2004,6316,Capitol Hill,Portland
351026,Southwest,1784,3,2,2018,4876,Capitol Hill,San Francisco
439296,Northwest,2939,3,2,1987,5872,Capitol Hill,Portland
371357,Central,1676,3,3,1987,6208,Hawthorne,San Francisco
388848,Northeast,2309,4,4,2013,5719,Hawthorne,San Francisco
459172,Northwest,2826,4,2,1994,4898,Greenwood,San Jose
247251,Central,2439,2,3,1984,5667,Capitol Hill,San Jose
505464,Northeast,2270,5,1,1998,3314,Hawthorne,San Francisco
405814,Southwest,1812,3,2,1989,5688,Hawthorne,San Jose
367080,Northwest,1647,4,2,1988,4199,Greenwood,Portland
392861,Northeast,2508,4,1,2008,5330,Brighton,Seattle
396994,Northeast,2802,3,2,2019,4893,Brighton,San Jose
261503,Northeast,2024,3,2,2016,5360,Capitol Hill,San Jose
519595,Northeast,1744,5,4,1998,3759,Brighton,San Jose
403306,Northwest,1216,3,3,1992,6017,Greenwood,Seattle
435440,Northeast,1807,4,2,2019,6222,Hawthorne,Portland
476123,Central,2154,4,4,1995,4334,Brighton,San Francisco
318307,Northwest,2839,4,2,2009,3949,Capitol Hill,Portland
437877,Northeast,2469,3,2,1984,4401,Capitol Hill,San Jose
378588,Northwest,2322,3,3,2012,6054,Hawthorne,Seattle
467741,Central,2039,3,1,1998,5245,Capitol Hill,Portland
229821,Central,1966,5,3,1998,5107,Greenwood,San Jose
392072,Northwest,2762,3,1,1996,5161,Brighton,San Jose
351774,Northeast,2280,3,2,2003,4641,Capitol Hill,San Francisco
434581,Northeast,1358,5,2,2007,5644,Brighton,Seattle
437603,Central,1930,4,4,2021,6827,Hawthorne,San Francisco
343389,Northeast,1856,2,3,2016,4417,Brighton,Portland
343026,Central,1981,5,3,2001,5936,Greenwood,San Francisco
391146,Northeast,2425,4,2,2018,5257,Hawthorne,Portland
328268,Central,2157,3,2,1995,5249,Capitol Hill,San Jose
467358,Southwest,2169,3,3,2014,6689,Hawthorne,Seattle
370463,Northeast,2725,4,2,2006,6302,Brighton,Seattle
167440,Northeast,1921,4,2,1991,5320,Brighton,San Jose
370014,Northeast,2945,3,3,2007,6240,Brighton,Seattle
316916,Northwest,1931,3,2,1980,3593,Brighton,San Francisco
269497,Northeast,2235,3,2,2018,3115,Hawthorne,Portland
301005,Northwest,2087,4,3,1997,4609,Hawthorne,Portland
408752,Northwest,2249,3,3,2002,4306,Brighton,Portland
506291,Central,2377,3,3,2001,5070,Capitol Hill,San Francisco
425054,Northwest,2373,4,2,1983,6453,Hawthorne,Portland
351479,Northwest,1898,4,2,1990,5103,Greenwood,Seattle
436472,Southwest,1750,4,3,1997,6252,Hawthorne,Portland
363272,Northeast,3201,3,3,1986,6229,Greenwood,San Francisco
344431,Northwest,2006,3,2,2000,3561,Capitol Hill,Seattle
307650,Northeast,2479,3,4,2014,6031,Greenwood,San Jose
259853,Northwest,1556,5,4,2016,6499,Greenwood,Seattle
368806,Central,2088,4,2,2009,6568,Capitol Hill,San Francisco
412644,Southwest,2149,3,3,1996,5234,Brighton,Seattle
392270,Northwest,2389,3,2,2012,5424,Hawthorne,Portland
366722,Northeast,1111,4,2,1995,5489,Capitol Hill,San Francisco
324340,Central,2266,4,1,1994,5272,Greenwood,San Jose
448659,Northeast,1740,3,2,1992,4320,Brighton,Portland
294629,Central,2329,4,4,2018,4547,Hawthorne,San Francisco
462082,Southwest,1785,4,3,1982,5973,Capitol Hill,San Francisco
319822,Central,1857,4,3,2003,5216,Hawthorne,San Jose
339805,Northeast,2090,5,2,2002,5469,Brighton,San Jose
282657,Northeast,1779,4,2,1980,6461,Hawthorne,San Francisco
359887,Northwest,2009,4,2,2011,5445,Brighton,San Jose
478024,Central,1722,5,2,2012,4226,Capitol Hill,San Jose
441250,Northeast,1466,3,2,2009,7576,Brighton,Portland
478273,Northwest,2607,3,2,1981,5071,Capitol Hill,San Francisco
441771,Southwest,1681,5,2,1997,5013,Brighton,Seattle
311706,Northeast,2128,4,2,2009,5655,Hawthorne,Portland
373536,Northwest,2501,5,2,1997,5229,Brighton,San Francisco
337584,Northeast,1954,2,1,1984,5308,Brighton,San Francisco
506445,Central,1869,4,3,1984,4801,Hawthorne,Portland
304256,Northwest,2290,3,1,1987,6341,Greenwood,San Jose
471495,Central,2647,4,1,1988,6487,Brighton,Seattle
471436,Southwest,1732,3,3,2011,7189,Capitol Hill,Seattle
546369,Central,2139,3,4,1993,7337,Brighton,San Francisco
367225,Northwest,1507,2,3,1992,3394,Greenwood,San Francisco
456985,Northeast,2042,4,1,1997,5981,Capitol Hill,Seattle
582532,Northwest,2213,3,2,1983,4187,Hawthorne,San Francisco
350588,Central,1858,3,4,2001,6658,Hawthorne,Seattle
277196,Central,2017,3,3,1999,5694,Hawthorne,San Jose
249599,Northeast,1636,3,2,1994,4641,Capitol Hill,Seattle
457016,Southwest,2230,5,2,1986,4235,Brighton,Seattle
249347,Northwest,2622,3,1,1992,4717,Capitol Hill,Seattle
370214,Northeast,1761,3,1,2013,4567,Capitol Hill,San Francisco
434985,Northeast,1950,4,3,2020,6701,Greenwood,San Jose
414814,Northeast,2401,4,1,2009,5443,Capitol Hill,Portland
434035,Northwest,2684,4,4,1984,4376,Hawthorne,Portland
417783,Northwest,1602,4,2,1980,5796,Capitol Hill,Seattle
502309,Northwest,2132,5,3,2010,5778,Greenwood,San Francisco
323814,Southwest,2313,3,2,1999,5244,Capitol Hill,Portland
345840,Northeast,2159,5,2,1998,6626,Capitol Hill,Portland
338187,Central,1209,4,1,2008,5970,Hawthorne,Seattle
466415,Central,2400,4,3,2017,5891,Capitol Hill,Seattle
472031,Northeast,2807,4,2,1989,3557,Brighton,San Francisco
436098,Central,2246,4,1,2008,5066,Hawthorne,Portland
